SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,52396,OPTIDX,0,MIDCPNIFTY-Oct2024-9700-PE,50.0,MIDCPNIFTY 14 OCT 9700 PUT,2024-10-14 14:30:00,9700.0,PE,5.0,W,OP,,
NSE,D,52397,OPTIDX,0,MIDCPNIFTY-Oct2024-9800-CE,50.0,MIDCPNIFTY 14 OCT 9800 CALL,2024-10-14 14:30:00,9800.0,CE,5.0,W,OP,,
NSE,D,52398,OPTIDX,0,MIDCPNIFTY-Oct2024-9800-PE,50.0,MIDCPNIFTY 14 OCT 9800 PUT,2024-10-14 14:30:00,9800.0,PE,5.0,W,OP,,
NSE,D,52399,OPTIDX,0,MIDCPNIFTY-Oct2024-9900-CE,50.0,MIDCPNIFTY 14 OCT 9900 CALL,2024-10-14 14:30:00,9900.0,CE,5.0,W,OP,,
NSE,D,52400,OPTIDX,0,MIDCPNIFTY-Oct2024-9900-PE,50.0,MIDCPNIFTY 14 OCT 9900 PUT,2024-10-14 14:30:00,9900.0,PE,5.0,W,OP,,
NSE,D,52401,OPTIDX,0,MIDCPNIFTY-Oct2024-10000-CE,50.0,MIDCPNIFTY 14 OCT 10000 CALL,2024-10-14 14:30:00,10000.0,CE,5.0,W,OP,,
NSE,D,52402,OPTIDX,0,MIDCPNIFTY-Oct2024-10000-PE,50.0,MIDCPNIFTY 14 OCT 10000 PUT,2024-10-14 14:30:00,10000.0,PE,5.0,W,OP,,
NSE,D,52403,OPTIDX,0,MIDCPNIFTY-Oct2024-10100-CE,50.0,MIDCPNIFTY 14 OCT 10100 CALL,2024-10-14 14:30:00,10100.0,CE,5.0,W,OP,,
NSE,D,52404,OPTIDX,0,MIDCPNIFTY-Oct2024-10100-PE,50.0,MIDCPNIFTY 14 OCT 10100 PUT,2024-10-14 14:30:00,10100.0,PE,5.0,W,OP,,
NSE,D,52407,OPTIDX,0,MIDCPNIFTY-Oct2024-10200-CE,50.0,MIDCPNIFTY 14 OCT 10200 CALL,2024-10-14 14:30:00,10200.0,CE,5.0,W,OP,,
NSE,D,52414,OPTIDX,0,MIDCPNIFTY-Oct2024-10200-PE,50.0,MIDCPNIFTY 14 OCT 10200 PUT,2024-10-14 14:30:00,10200.0,PE,5.0,W,OP,,
NSE,D,52415,OPTIDX,0,MIDCPNIFTY-Oct2024-10300-CE,50.0,MIDCPNIFTY 14 OCT 10300 CALL,2024-10-14 14:30:00,10300.0,CE,5.0,W,OP,,
NSE,D,52421,OPTIDX,0,MIDCPNIFTY-Oct2024-10300-PE,50.0,MIDCPNIFTY 14 OCT 10300 PUT,2024-10-14 14:30:00,10300.0,PE,5.0,W,OP,,
NSE,D,52423,OPTIDX,0,MIDCPNIFTY-Oct2024-10400-CE,50.0,MIDCPNIFTY 14 OCT 10400 CALL,2024-10-14 14:30:00,10400.0,CE,5.0,W,OP,,
NSE,D,52424,OPTIDX,0,MIDCPNIFTY-Oct2024-10400-PE,50.0,MIDCPNIFTY 14 OCT 10400 PUT,2024-10-14 14:30:00,10400.0,PE,5.0,W,OP,,
NSE,D,52425,OPTIDX,0,MIDCPNIFTY-Oct2024-10500-CE,50.0,MIDCPNIFTY 14 OCT 10500 CALL,2024-10-14 14:30:00,10500.0,CE,5.0,W,OP,,
NSE,D,52426,OPTIDX,0,MIDCPNIFTY-Oct2024-10500-PE,50.0,MIDCPNIFTY 14 OCT 10500 PUT,2024-10-14 14:30:00,10500.0,PE,5.0,W,OP,,
NSE,D,52427,OPTIDX,0,MIDCPNIFTY-Oct2024-10600-CE,50.0,MIDCPNIFTY 14 OCT 10600 CALL,2024-10-14 14:30:00,10600.0,CE,5.0,W,OP,,
NSE,D,52428,OPTIDX,0,MIDCPNIFTY-Oct2024-10600-PE,50.0,MIDCPNIFTY 14 OCT 10600 PUT,2024-10-14 14:30:00,10600.0,PE,5.0,W,OP,,
NSE,D,52429,OPTIDX,0,MIDCPNIFTY-Oct2024-10700-CE,50.0,MIDCPNIFTY 14 OCT 10700 CALL,2024-10-14 14:30:00,10700.0,CE,5.0,W,OP,,
NSE,D,52430,OPTIDX,0,MIDCPNIFTY-Oct2024-10700-PE,50.0,MIDCPNIFTY 14 OCT 10700 PUT,2024-10-14 14:30:00,10700.0,PE,5.0,W,OP,,
